INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,date,Semiconductor_Index,Current_Price,Baltic_Price,GPR,Treasury_Rate,News_Sentiment,Next_Day_Close,Target_Change
42.4113120638754,160.498106204806,34.3209874612984,21.6170986081489,48.1892883709073,33.0075577902845,86.6771938836699,221.52844443948,37.8235791260156,2019-01-23,76.23039643872067,37.8235791260156,982.0,96.80016326904297,2.76,-0.11190143972635269,37.8329874237363,0.00024874160346780776
42.5139332192165,161.364241691148,34.5531574169438,21.7515360929143,48.0572202689364,33.059654675451,86.9783129735471,222.685496624664,37.8329874237363,2019-01-24,76.53294893183971,37.8329874237363,939.0,96.80016326904297,2.72,-0.11754387617111206,37.841022618547,0.00021238594564861125
42.6189706814237,162.221220120096,34.7754815468382,21.883147364676,47.9266766297395,33.1112211139995,87.2714245786129,223.84791156798,37.841022618547,2019-01-25,76.83300846910142,37.841022618547,905.0,96.80016326904297,2.76,-0.11188097298145294,37.8470370408051,0.00015893921046281385
42.729878584003,163.055244054733,34.9854115508134,22.0098798024589,47.7976474571363,33.1607637589093,87.554636901235,224.997896797718,37.8470370408051,2019-01-28,77.12648843864578,37.8470370408051,852.0,96.80016326904297,2.75,-0.09816093742847443,37.855636071218,0.0002272048510331614
42.8466119521409,163.860613238444,35.1809822191874,22.1328930486725,47.6714838092994,33.2082672250899,87.8290755132893,226.118174509898,37.855636071218,2019-01-29,77.41152639858215,37.855636071218,797.0,96.80016326904297,2.72,-0.11138594895601273,37.8678037192634,0.0003214223642288677
42.9690358630748,164.631122733883,35.3613978878071,22.252531758836,47.551571605659,33.254440059076,88.0955456968668,227.192677339511,37.8678037192634,2019-01-30,77.68623629599745,37.8678037192634,721.0,96.80016326904297,2.7,-0.11483801156282425,37.8816832386535,0.00036652559765543684
43.0951797819311,165.358616810005,35.523864652799,22.3625296778616,47.4382561461319,33.2980006424455,88.3493772041571,228.202293616864,37.8816832386535,2019-01-31,77.94553353009431,37.8816832386535,668.0,96.80016326904297,2.63,-0.11654125899076462,37.8957494452335,0.0003713194709796962
43.2252603762551,166.04403101336,35.6691986538401,22.4609887253911,47.334868110989,33.338697225828,88.5926325230165,229.136904920139,37.8957494452335,2019-02-01,78.1887034437836,37.8957494452335,1282.0,96.80016326904297,2.7,-0.10121259093284607,37.9093665236784,0.00035932996824832204
43.3566167841551,166.681317258309,35.7970677693095,22.5474928973556,47.2441410246963,33.3762927598569,88.8245868201148,229.987276483806,37.9093665236784,2019-02-04,78.41379536903129,37.9093665236784,674.0,96.80016326904297,2.73,-0.05378151312470436,37.9214979248283,0.000320010653365142
43.4878796751074,167.269587636165,35.9087591717428,22.6232276002116,47.169055286379,33.4103101026137,89.0467358448302,230.740704354716,37.9214979248283,2019-02-05,78.61975084406599,37.9214979248283,1032.0,96.80016326904297,2.71,-0.04372886195778847,37.9319706089778,0.00027616747023701324
43.6179210619981,167.809729695976,36.0050785626853,22.6894805372282,47.1118282954889,33.4410767321041,89.2618896322397,231.395702462754,37.9319706089778,2019-02-06,78.80718639882802,37.9319706089778,1032.0,96.80016326904297,2.7,-0.039348650723695755,37.9404889149169,0.00022456797794424103
43.7463976236062,168.298663718336,36.0861629346809,22.7483126051832,47.0759675922555,33.4686079271057,89.4685974423505,231.947346810696,37.9404889149169,2019-02-07,78.97561617434788,37.9404889149169,1446.0,96.80016326904297,2.65,-0.03728112205862999,37.9484365867956,0.00020947731845328795
43.8742076128166,168.74444001881,36.1537631689155,22.801336990425,47.0657976338058,33.4940915269188,89.6713620472702,232.405283008858,37.9484365867956,2019-02-08,79.12874651051283,37.9484365867956,1788.0,96.80016326904297,2.63,-0.033796701580286026,37.9563764509906,0.00020922770235435115
44.0018835568976,169.153448063528,36.2099321201067,22.8492154717761,47.0844925935316,33.5185129665227,89.8715159985477,232.770282262759,37.9563764509906,2019-02-11,79.26840660940667,37.9563764509906,1788.0,96.80016326904297,2.65,-0.013487403281033039,37.9660042313154,0.00025365383171486707
44.129590291214,169.533992322023,36.2566649837605,22.8937781515345,47.1350225945228,33.5423822342416,90.0717076718891,233.049420048745,37.9660042313154,2019-02-12,79.39761805880511,37.9660042313154,1568.0,96.80016326904297,2.68,-0.021450795233249664,37.9776047704643,0.0003055506994684653
44.2551800866079,169.882973890271,36.295450754709,22.9353336714329,47.2187300747735,33.5654643781589,90.2696341681848,233.247414519756,37.9776047704643,2019-02-13,79.51642070159535,37.9776047704643,608.0,96.80016326904297,2.71,-0.014126293361186981,37.9912826446912,0.00036015631605965874
44.3777954547215,170.202410943454,36.3272178188309,22.9743679439989,47.3365175610759,33.5887692769537,90.4641207155533,233.372261939318,37.9912826446912,2019-02-14,79.62608269984416,37.9912826446912,628.0,96.80016326904297,2.66,-0.025037966668605804,38.006974646619,0.00041304217271508574
44.4963021508349,170.490670328243,36.3526054412833,23.0087434383271,47.488061194056,33.6123983655106,90.6526316920967,233.43435818331,38.006974646619,2019-02-15,79.72697171558674,38.006974646619,639.0,96.80016326904297,2.66,-0.022534508258104324,38.024827332516,0.00046972130939092064
44.6095513174964,170.752363307874,36.3748542220911,23.03829933592,47.6724015658708,33.6369078714507,90.8352897751768,233.446544127816,38.024827332516,2019-02-19,79.82122653957909,38.024827332516,635.0,96.80016326904297,2.65,0.005091846454888582,38.0462468799457,0.0005633042654577691
44.7177637121179,170.993973755233,36.3949910114171,23.0639281332423,47.8889314795793,33.6625337115153,91.0119056926756,233.425020919718,38.0462468799457,2019-02-20,79.91169947727158,38.0462468799457,622.0,96.80016326904297,2.65,0.011928695254027843,38.0715757909617,0.0006657400688149068
44.8204458799197,171.213663162953,36.4132245354778,23.0860967355614,48.1339105455069,33.6886719144862,91.1792201309069,233.380022564303,38.0715757909617,2019-02-21,79.99853680667519,38.0715757909617,630.0,96.80016326904297,2.69,0.027866093441843987,38.1031855299849,0.0008302713603648686
44.9176026155859,171.418247333789,36.4305096056193,23.10641195593,48.4047743009648,33.7160541154104,91.3382808943754,233.333415095241,38.1031855299849,2019-02-22,80.08538682743341,38.1031855299849,634.0,96.80016326904297,2.65,0.0310440044850111,38.1420858119845,0.0010209194181150577
45.0077886167527,171.608684414772,36.4467073208859,23.1260749307446,48.6957070437517,33.7442243577542,91.4880437131903,233.30627372816,38.1420858119845,2019-02-25,80.1739544375551,38.1420858119845,637.0,96.80016326904297,2.67,0.04612531140446663,38.1890040398535,0.0012300907742768981
45.0901423928155,171.784568812807,36.4624104245405,23.1452552734853,49.0015200007206,33.7725951214661,91.6255806288292,233.310139266398,38.1890040398535,2019-02-26,80.26457955121285,38.1890040398535,649.0,96.80016326904297,2.64,0.04600716754794121,38.2451961500617,0.0014714212014945386
45.1647449030557,171.950464078783,36.477961977998,23.1661526364097,49.3166705346524,33.8016519961811,91.7518758562835,233.360422179233,38.2451961500617,2019-02-27,80.3594600347398,38.2451961500617,651.0,96.80016326904297,2.69,0.04902417212724686,38.3125710293608,0.0017616560007886434
45.2320936285187,172.111591097758,36.4948847331064,23.1915647900015,49.6348004454089,33.83187973196,91.86858551475,233.471902694338,38.3125710293608,2019-02-28,80.46109707391138,38.3125710293608,658.0,96.80016326904297,2.73,0.052780672907829285,38.3922831127354,0.002080572544022557
45.2931112554647,172.274069053305,36.5141421274092,23.22110543999,49.9487681295609,33.8638042769239,91.974991606546,233.649210151848,38.3922831127354,2019-03-01,80.570165017087,38.3922831127354,1267.0,82.32829284667969,2.76,0.06520902365446091,38.4853194408702,0.002423308034627901
45.3481214280186,172.441361132801,36.535921929649,23.2559151859003,50.2515194512464,33.8976806052024,92.0714335707149,233.90303928873,38.4853194408702,2019-03-04,80.68781244812587,38.4853194408702,672.0,82.32829284667969,2.72,0.108711376786232,38.5935211809951,0.0028115068731894358
45.3974880027122,172.622648092382,36.5618417396406,23.2995735380687,50.5398407167648,33.9346955578794,92.1601368685599,234.245773672322,38.5935211809951,2019-03-05,80.81727992992498,38.5935211809951,985.0,82.32829284667969,2.72,0.12268070131540298,38.7174405080848,0.0032108841924152914
45.4425712643653,172.822139059066,36.5925067835285,23.3533289846193,50.809006044043,33.9751564221133,92.2434762905204,234.672053528745,38.7174405080848,2019-03-06,80.95863098723174,38.7174405080848,1103.0,82.32829284667969,2.69,0.12399625033140182,38.8585035699578,0.0036433984277328994
45.4854553793178,173.044116462426,36.6294655568803,23.4187484998339,51.0522062895533,34.0199242236973,92.3238774919393,235.187043718197,38.8585035699578,2019-03-07,81.11326013242251,38.8585035699578,1549.0,82.32829284667969,2.64,0.115425243973732,39.0175080524241,0.004091883831296846
45.5280266019237,173.295132314714,36.6737278062254,23.4970731448852,51.2668809976295,34.0696407553008,92.4041001895335,235.798696306652,39.0175080524241,2019-03-08,81.28342068547646,39.0175080524241,1549.0,82.32829284667969,2.62,0.1092630922794342,39.1936867863471,0.004515376371199514
45.5714030166055,173.577303119358,36.7252887716992,23.5879866757159,51.4509580793194,34.1252752097099,92.4863090238152,236.503991475648,39.1936867863471,2019-03-11,81.46913357313537,39.1936867863471,1549.0,82.32829284667969,2.64,0.09485060721635818,39.383649775285,0.00484677519554176
45.6152888016907,173.885610406428,36.783262513859,23.691950339635,51.6011058194053,34.1869377086059,92.5702950273582,237.292083284945,39.383649775285,2019-03-12,81.6677981863569,39.383649775285,1606.0,82.32829284667969,2.61,0.09617159515619278,39.5859876750527,0.005137611697295629
45.6605692922614,174.219906402954,36.8479804818666,23.8080190575749,51.7182374133512,34.2548262562516,92.6590780104138,238.159024682157,39.5859876750527,2019-03-13,81.87929214132036,39.5859876750527,654.0,82.32829284667969,2.61,0.09873779863119125,39.797934445234,0.0053540856911565545
45.7068332100554,174.578781165844,36.9194211174477,23.9368368970045,51.803663605358,34.3288254402333,92.753309021802,239.092957367487,39.797934445234,2019-03-14,82.10206247449622,39.797934445234,677.0,82.32829284667969,2.63,0.09463593363761902,40.0182896377767,0.005536849980139773
45.7560286728102,174.956862216059,36.9971940491796,24.0792479318494,51.8593988369733,34.4094937144625,92.8544878097596,240.082814341048,40.0182896377767,2019-03-15,82.3348685788798,40.0182896377767,730.0,82.32829284667969,2.59,0.09416379034519196,40.2445733398215,0.00565450707896308
45.8076837058963,175.343339439479,37.0804497830087,24.2353811859841,51.8893207026037,34.4964068730628,92.9602702051558,241.097754106584,40.2445733398215,2019-03-18,82.57279770462178,40.2445733398215,721.0,82.32829284667969,2.6,0.12500661611557007,40.47566132679,0.005742090617217157
45.8626227651505,175.740136374761,37.1698283674083,24.4049102294486,51.8994118740006,34.5896383704091,93.0738425368785,242.124303021781,40.47566132679,2019-03-19,82.81559498518084,40.47566132679,712.0,82.32829284667969,2.61,0.13801643252372742,40.7083508305592,0.005748874660515771
45.921496119098,176.15038433165,37.265649160452,24.5838091646591,51.8971143962332,34.689571442805,93.1971246382139,243.147509680637,40.7083508305592,2019-03-20,83.06233441825638,40.7083508305592,709.0,82.32829284667969,2.54,0.14595481753349304,40.9410823622432,0.005717046427468992
45.9850725115061,176.573374068077,37.3690248087445,24.7708993740886,51.8900886910962,34.7961145020119,93.332682521394,244.164017748712,40.9410823622432,2019-03-21,83.31359517643038,40.9410823622432,695.0,82.32829284667969,2.54,0.14311367273330688,41.169845316329,0.005587613733846286
46.0526371737158,177.008155174658,37.4789527192891,24.9619732576278,51.8878471337768,34.908531309823,93.4806222440497,245.162416267896,41.169845316329,2019-03-22,83.56788673301834,41.169845316329,690.0,82.32829284667969,2.44,0.12553022801876068,41.3948824661833,0.005466067412331016
46.126274954459,177.464643032811,37.5975741673984,25.1575797116518,51.9022313818702,35.0273887857897,93.6467716831244,246.147000403041,41.3948824661833,2019-03-25,83.82937184292543,41.3948824661833,689.0,82.32829284667969,2.43,0.08904854953289032,41.6157163917252,0.00533481223729308
46.2064237096505,177.948522650318,37.7258651190671,25.3564807532804,51.9442046856752,35.1531991542108,93.8359462476935,247.115646543759,41.6157163917252,2019-03-26,84.10022280615331,41.6157163917252,683.0,82.32829284667969,2.41,0.08085882663726807,41.8292989317179,0.005132256717204283
46.2913364962258,178.460830305657,37.8634861078982,25.5582048761752,52.0226939278861,35.2854645756635,94.0479149907249,248.061984727049,41.8292989317179,2019-03-27,84.38013499322194,41.8292989317179,690.0,82.32829284667969,2.39,0.07456555962562561,42.0339873353361,0.00489342180829596
46.3807106557145,179.005659503293,38.0108564190315,25.7620365759849,52.1490839331867,35.4241230992801,94.2859766883716,248.986013024949,42.0339873353361,2019-03-28,84.67093858168305,42.0339873353361,692.0,82.32829284667969,2.39,0.06373301893472672,42.2288891754664,0.004636767827316111
46.4731498096138,179.584399283071,38.1680103787246,25.9671345185826,52.3337906625596,35.5689882578672,94.5513429434203,249.884778899979,42.2288891754664,2019-03-29,84.97338710325384,42.2288891754664,689.0,82.32829284667969,2.41,0.05689537525177002,42.4127363748617,0.004353588336917736
46.5664258877003,180.1944235636,38.3333588975617,26.1712630234521,52.5865395355218,35.7191707502148,94.8432111933704,250.758900880554,42.4127363748617,2019-04-01,85.28733667853741,42.4127363748617,1260.0,79.25344848632812,2.49,0.026292158290743828,42.5843725305075,0.004046806933860781
46.657829015935,180.83131184802,38.5044682449037,26.3711735380164,52.9143048560054,35.8739808085696,95.1579249353972,251.605201253094,42.5843725305075,2019-04-02,85.6111741144943,42.5843725305075,634.0,79.25344848632812,2.48,0.026339823380112648,42.7436738329725,0.00374083949108027
46.7461312047436,181.494851085787,38.6807774825089,26.5648748202243,53.3245404476616,36.0328876667414,95.4933048292392,252.430563315931,42.7436738329725,2019-04-03,85.94573385397884,42.7436738329725,669.0,79.25344848632812,2.52,0.02720332331955433,42.8885824271615,0.0033901763979216526
46.8275145463809,182.178935279281,38.8591885632433,26.7476353596225,53.8215715102613,36.194222600642,95.8434027686961,253.238723427037,42.8885824271615,2019-04-04,86.28886405359174,42.8885824271615,699.0,79.25344848632812,2.51,0.042503129690885544,43.0187365549802,0.00303470342112011
46.899363358419,182.878892256528,39.0380327270311,26.9168468922878,54.408014931491,36.3560527024435,96.2033364910794,254.030792828249,43.0187365549802,2019-04-05,86.63889652694544,43.0187365549802,699.0,79.25344848632812,2.5,0.05013173818588257,43.1348034139985,0.002698053646228242
46.9603537383551,183.593785157744,39.2165924348076,27.0722013221781,55.085608529462,36.5175249401339,96.570090212167,254.809815273837,43.1348034139985,2019-04-08,86.99564166918702,43.1348034139985,699.0,79.25344848632812,2.52,0.08076708763837814,43.2367864085878,0.002364285600434728
47.0081991120066,184.314120025148,39.3933657016871,27.2122591576778,55.8534907353218,36.6767327944832,96.9360943135633,255.574204715044,43.2367864085878,2019-04-09,87.35613921816885,43.2367864085878,2518.0,79.25344848632812,2.51,0.07075793296098709,43.3241759413495,0.0020211847369014315
47.0413639196476,185.036359913058,39.5666505409052,27.336804697873,56.7076136026565,36.8317409281011,97.2970300763672,256.320725058736,43.3241759413495,2019-04-10,87.71805163096602,43.3241759413495,1767.0,79.25344848632812,2.48,0.061527617275714874,43.396787323332,0.0016760014565723239
47.0575960727459,185.758339223458,39.7342462566321,27.4442100502821,57.6425824101851,36.9811099703965,97.647743930402,257.04269179806,43.396787323332,2019-04-11,88.07836744838818,43.396787323332,1675.0,79.25344848632812,2.51,0.05394509807229042,43.4530999697556,0.0012976224715446415
47.054590481905,186.469457602221,39.8928088982267,27.5325761626512,58.6477508161156,37.1226862073022,97.9809084054578,257.728271961537,43.4530999697556,2019-04-12,88.43135005613024,43.4530999697556,1599.0,79.25344848632812,2.56,0.06162619590759277,43.4931680844265,0.0009221002574911858
47.0296621700015,187.154363719898,40.0388194179391,27.6017384417814,59.7094847756122,37.2541597309262,98.288812254101,258.360311298441,43.4931680844265,2019-04-15,88.770057765903,43.4931680844265,738.0,79.25344848632812,2.55,0.10280193388462067,43.5177733808905,0.0005657278498600164
46.9818164711848,187.811479401169,40.1708746481673,27.6528336270573,60.8146554619967,37.3738291404362,98.5694267190474,258.935768780551,43.5177733808905,2019-04-16,89.09205084783336,43.5177733808905,749.0,79.25344848632812,2.6,0.10128986835479736,43.5266191671628,0.00020326835646835984
46.9096570268925,188.431317405465,40.2862695227015,27.6874759271867,61.9355377282787,37.4796008908249,98.8188133705221,259.444814409976,43.5266191671628,2019-04-17,89.3911228276678,43.5266191671628,767.0,79.25344848632812,2.59,0.10902386903762817,43.5187564154849,-0.0001806423707685928
46.8093929927261,189.004480042288,40.382746997328,27.7063551660634,63.0460704981472,37.5681104240977,99.0320389336343,259.873750326813,43.5187564154849,2019-04-18,89.66018908850918,43.5187564154849,790.0,79.25344848632812,2.57,0.11778116226196289,43.4940413105124,-0.0005679184565050289
46.6806103515214,189.520278204547,40.4587774679296,27.7105827799654,64.1286088408118,37.6370469837528,99.205404313032,260.212822132291,43.4940413105124,2019-04-22,89.89424137604038,43.4940413105124,790.0,79.25344848632812,2.59,0.13717451691627502,43.4522308394292,-0.0009612919338699641
46.5229759879394,189.975525602613,40.5139225922379,27.7017317898993,65.1654748552269,37.6858176928897,99.3390833767766,260.455821735267,43.4522308394292,2019-04-23,90.09028716358655,43.4522308394292,821.0,79.25344848632812,2.57,0.1468505561351776,43.3911315681595,-0.0014061250731977276
46.336644356953,190.359915318177,40.5471711274375,27.6835547217149,66.1360203709872,37.7128531163036,99.429891153511,260.589988222596,43.3911315681595,2019-04-24,90.24301888398219,43.3911315681595,850.0,79.25344848632812,2.53,0.15255509316921234,43.3095112593454,-0.0018810366511389958
46.1220600900264,190.668063954238,40.5574898555215,27.6585079043216,67.0252796217463,37.7176657731711,99.4742771885178,260.606745869807,43.3095112593454,2019-04-25,90.34884461296612,43.3095112593454,869.0,79.25344848632812,2.54,0.13999071717262268,43.2083091354589,-0.0023367182160169073
45.88210991118,190.90348022751,40.546397848719,27.6304542232689,67.8220106729909,37.7011565656368,99.4743831768331,260.501053984637,43.2083091354589,2019-04-26,90.40770619402605,43.2083091354589,889.0,79.25344848632812,2.51,0.1409885287284851,43.0873984983417,-0.0027983191089042893
45.6252890431607,191.059454994161,40.5138336986497,27.6013064575843,68.5126502356198,37.6636298125885,99.4291612621444,260.263344702985,43.0873984983417,2019-04-29,90.41734096724835,43.0873984983417,913.0,79.25344848632812,2.54,0.1795385479927063,42.9453072502808,-0.003297744886277344
45.3554896796623,191.135679017346,40.4616939301508,27.5733881151493,69.0880751331457,37.6056046029438,99.3410679953512,259.886313013911,42.9453072502808,2019-04-30,90.37695763754898,42.9453072502808,1011.0,79.25344848632812,2.51,0.19671376049518585,42.7800465419564,-0.0038481668639899153
45.0743092045279,191.127776349317,40.3906827057926,27.5476462212532,69.5417784996011,37.5272400378129,99.2089218539362,259.358340365495,42.7800465419564,2019-05-01,90.28408241996581,42.7800465419564,1011.0,106.4719009399414,2.52,0.18556305766105652,42.5915284915955,-0.004406681750007365
44.7843452901612,191.045083966586,40.3042325825409,27.5276900033245,69.8694742999404,37.4293785104883,99.0397329316579,258.682784245965,42.5915284915955,2019-05-02,90.14158336913995,42.5915284915955,629.0,106.4719009399414,2.55,0.17273980379104614,42.3792748184543,-0.004983471611803788
44.4878299318959,190.893761556215,40.2057592633511,27.5139972482606,70.0689500114802,37.3129207645288,98.8402314097951,257.868087824178,42.3792748184543,2019-05-03,89.9523125364621,42.3792748184543,663.0,106.4719009399414,2.54,0.18604502081871033,42.1436073414969,-0.005560913393798161
44.1851767841066,190.672948388436,40.0959367963873,27.5079934396869,70.1378961061281,37.178781426319,98.6141613068058,256.916222007077,42.1436073414969,2019-05-06,89.71696928849374,42.1436073414969,1141.0,106.4719009399414,2.51,0.21433234214782715,41.885418187668,-0.006126413235980258
43.8777910126142,190.395785651823,39.9785623880933,27.5112885260119,70.0803556705787,37.0295678644615,98.3678180907748,255.83459007008,41.885418187668,2019-05-07,89.44013082912282,41.885418187668,1740.0,106.4719009399414,2.45,0.18769995868206024,41.6080651768415,-0.006621708050850045
43.5689116485985,190.077235276903,39.8578691671802,27.526086593345,69.9060729600654,36.8674113557998,98.1087841411143,254.63589368585,41.6080651768415,2019-05-08,89.12848111174418,41.6080651768415,1774.0,106.4719009399414,2.49,0.167954683303833,41.3135995738642,-0.007077127997318963
43.2628894584976,189.727965165793,39.7387682557947,27.5533542763754,69.6247621045825,36.6947365612396,97.845427625321,253.339658441876,41.3135995738642,2019-05-09,88.78901794037155,41.3135995738642,2499.0,106.4719009399414,2.45,0.15127162635326385,41.0064802897861,-0.007433854402568081
42.965993730193,189.36440966348,39.6262217811515,27.5946590666682,69.248100741983,36.5145266678589,97.5860169186727,251.966404297194,41.0064802897861,2019-05-10,88.43031257299859,41.0064802897861,2499.0,106.4719009399414,2.47,0.13644210994243622,40.6895057112804,-0.007729865530172128
42.6809009401102,188.999129354644,39.5236846717108,27.6487438001612,68.7861166279134,36.329620812199,97.3355832698105,250.533171694441,40.6895057112804,2019-05-13,88.05849520914116,40.6895057112804,1026.0,106.4719009399414,2.4,0.07578593492507935,40.3685850757909,-0.007887061537848346
42.4117300074818,188.648128164658,39.4353992837628,27.7167682557079,68.2527432721172,36.1440643164623,97.1054707897057,249.067970932504,40.3685850757909,2019-05-14,87.68342889979895,40.3685850757909,1043.0,106.4719009399414,2.42,0.05799437314271927,40.0457959972869,-0.007996046378587883
42.1593080499001,188.310247572462,39.3622043300158,27.7960510892075,67.658733856553,35.9585960117124,96.8963720700157,247.576773145072,40.0457959972869,2019-05-15,87.30712023580281,40.0457959972869,1032.0,106.4719009399414,2.37,0.04957716912031174,39.7284303823521,-0.00792506696473962
41.9244720717626,187.996501394646,39.3043691955593,27.8862422587654,67.0187859544858,35.7760022148535,96.7121532454788,246.075170611604,39.7284303823521,2019-05-16,86.93579192550084,39.7284303823521,1032.0,106.4719009399414,2.4,0.043911732733249664,39.4220560092348,-0.00771171602222161
41.7088216804619,187.717887812749,39.2637565161564,27.9869413193668,66.3529429335084,35.5991579806771,96.5590883749739,244.595234308286,39.4220560092348,2019-05-17,86.57843188171269,39.4220560092348,1040.0,106.4719009399414,2.39,0.036994725465774536,39.1314217131015,-0.00737237794155677
41.5144642515896,187.484765026047,39.2397600437648,28.0975998122865,65.6762146192431,35.4315278940679,96.4422811137294,243.16668606692,39.1314217131015,2019-05-20,86.24274672674998,39.1314217131015,1041.0,106.4719009399414,2.41,0.052130069583654404,38.8620584956637,-0.006883553053928901
41.3442412058817,187.314502963709,39.2356249919653,28.2183129080823,65.007421662857,35.2766395395252,96.3664284768818,241.825082078001,38.8620584956637,2019-05-21,85.93892359139635,38.8620584956637,1049.0,106.4719009399414,2.43,0.03808918222784996,38.6169134374342,-0.0063080821685464125
41.1976256643489,187.208332394652,39.2502390175988,28.3464922704679,64.3611212257614,35.1354536811127,96.3316890833909,240.586874172002,38.6169134374342,2019-05-22,85.6705267718632,38.6169134374342,1059.0,106.4719009399414,2.39,0.0254218652844429,38.3993323401291,-0.005634347179445541
41.0755209302792,187.169392368641,39.2834300975012,28.4799633289713,63.7600331471167,35.0094320274532,96.3376628260631,239.471373309596,38.3993323401291,2019-05-23,85.44290448619455,38.3993323401291,1068.0,106.4719009399414,2.31,0.00486198253929615,38.2132238547097,-0.004846659409880002
40.9772227872164,187.198462787473,39.3345538265855,28.6175381943264,63.2177265120157,34.9000680818149,96.3849148647864,238.5014510922,38.2132238547097,2019-05-24,85.26057355568088,38.2132238547097,1066.0,106.4719009399414,2.32,-0.01096805278211832,38.0606290097757,-0.003993247089389283
40.9023492384517,187.292611979776,39.4023102762905,28.7569034224976,62.7462447615765,34.8075331929048,96.4721633990924,237.693468354269,38.0606290097757,2019-05-28,85.12602373718158,38.0606290097757,1082.0,106.4719009399414,2.26,-0.007712310180068016,37.9437872112547,-0.0030698861674354093
